x,y,Ex_mag,Ex_phase,Ey_mag,Ey_phase,Ez_mag,Ez_phase
-0.04799999999999997,-0.076,1.1237072083536495e+19,1.6090388612063833,1.819180964762635e+19,5.765290889440217,1.8880092555231533e+20,-2.385322927307375
-0.04399999999999997,-0.076,1.1145344654338853e+19,25.26758846519468,1.842552761763144e+19,28.848059838685923,1.9321619390414363e+20,22.261312366309035
-0.039999999999999966,-0.076,1.0566067587683408e+19,49.09421792447739,1.992169239370232e+19,51.45097001367438,1.9819835493833504e+20,45.465178006942054
-0.03599999999999996,-0.076,1.0155741915102781e+19,73.56104950082499,2.176202003565179e+19,73.3935006788497,2.0065740503997845e+20,66.71405738866007
-0.03199999999999996,-0.076,9.048092678000169e+18,90.14955605429,2.371721447132278e+19,94.07258184460278,2.0426910363273963e+20,86.42278083410156
-0.027999999999999955,-0.076,9.371488309331659e+18,111.3592046764202,2.3826678346691027e+19,109.76170223394561,2.0780294109114037e+20,103.8588620201801
-0.023999999999999952,-0.076,8.646409835078407e+18,129.41406546177822,2.5664298755155608e+19,125.5216406913017,2.113994609301212e+20,119.59598660748864
-0.01999999999999995,-0.076,6.581345918293399e+18,140.54779321824475,2.678929162856373e+19,139.466704900759,2.1447095542967534e+20,132.72330790039416
-0.015999999999999945,-0.076,6.153211463755959e+18,160.00611496168625,2.656094065910146e+19,149.54596561615432,2.162736103429709e+20,143.72681385679812
-0.011999999999999941,-0.076,4.646042485611316e+18,164.54721957136184,2.817339280397069e+19,158.71191092502778,2.186493973862124e+20,152.32231055764217
-0.007999999999999938,-0.076,3.1139148348716324e+18,174.04396983055295,2.882405109631874e+19,167.31111026814924,2.2004932847633046e+20,158.38445786719097
-0.003999999999999934,-0.076,9.652494563163142e+17,155.77927449672083,2.9055118148088136e+19,169.68652739936664,2.2107772073219722e+20,162.5245710392804
6.938893903907228e-17,-0.076,1.3741054947739688e+17,-84.4821193179678,2.9434122586541126e+19,170.99839087805944,2.224661023864687e+20,163.54871467523353
0.004000000000000073,-0.076,1.8054562537658266e+18,-21.263487580551242,2.948104828998871e+19,170.60734264370038,2.2064581828918306e+20,162.43421047525234
0.008000000000000076,-0.076,2.5244493448858004e+18,-24.597759318133097,2.8648594483476664e+19,166.70937200538663,2.198373690124905e+20,158.4494640236376
0.01200000000000008,-0.076,4.77462172820737e+18,-23.42613281059932,2.867726299328253e+19,159.95067480248244,2.1886512441582774e+20,152.29581961027097
0.016000000000000084,-0.076,6.8144322232144e+18,-30.54345738276276,2.834528150799887e+19,151.20004822458242,2.1572518800250313e+20,143.70831479280665
0.020000000000000087,-0.076,6.611026559493164e+18,-39.93116574094871,2.589307354341889e+19,140.0041981160418,2.1480207428482292e+20,132.82696082368113
0.02400000000000009,-0.076,8.351646868030483e+18,-54.67412663591012,2.581073240651126e+19,127.33657188345632,2.1232378395261472e+20,119.3519968831199
0.028000000000000094,-0.076,8.702011893817537e+18,-72.57095333302597,2.4111377975541817e+19,110.83099283060218,2.0818984778851343e+20,104.08794812973345
0.0320000000000001,-0.076,9.443553590144369e+18,-85.05361877090282,2.3474396355442844e+19,92.22374794327212,2.0490488825134128e+20,86.3755150461864
0.0360000000000001,-0.076,1.0008688369222984e+19,-106.23557953983716,2.217774967309859e+19,71.55967485127044,2.0176968473552686e+20,67.18357545228272
0.040000000000000105,-0.076,1.082968136059066e+19,-125.87926616675107,2.094044242682386e+19,53.172547338726694,1.9578888425302786e+20,45.61373473674441
0.04400000000000011,-0.076,1.0881322976694948e+19,-154.4246008267564,1.892012224127886e+19,27.26737175013884,1.926953164146698e+20,22.212530953696596
0.04800000000000011,-0.076,1.0561154223136969e+19,-172.08504593985197,1.8592941684511457e+19,2.08060968411579,1.8790878616399613e+20,-2.632578820343811
0.052000000000000116,-0.076,1.0157492295499764e+19,157.2640862254846,1.6094253933012212e+19,-22.495018845604363,1.8393633129070605e+20,-28.72104609460568
0.05600000000000012,-0.076,1.087889761330917e+19,130.0010584519114,1.5006456803097782e+19,-50.76783830403996,1.8018841942408842e+20,-56.26022395264209
0.06000000000000012,-0.076,1.0843578042872832e+19,96.15448671081991,1.4741485938083658e+19,-78.45461423465501,1.7491433020555706e+20,-85.2089968226524
0.06400000000000013,-0.076,1.150115827134841e+19,69.42703927500266,1.29925908224802e+19,-111.59341554254777,1.719279638476125e+20,-115.56090002045586
0.06800000000000013,-0.076,1.1801645716688925e+19,43.19810545860259,1.1907705552020806e+19,-143.6392600353678,1.6696907829920933e+20,-146.97212798372337
0.07200000000000013,-0.076,1.1147879964595448e+19,3.781056203127806,1.1991396399052196e+19,-171.50730849128215,1.6245774978608546e+20,-179.58135796486368
0.07600000000000014,-0.076,1.1593926630893765e+19,-30.33157596600219,9.888833633549066e+18,148.43931956294358,1.5890105381871675e+20,147.24276336342103
-0.08,-0.072,1.04504794566805e+19,150.7248044467862,9.995247251211964e+18,153.55717138348257,1.5879016858851666e+20,145.35076966278046
-0.076,-0.072,1.15827962100197e+19,-175.40267046162398,1.057024142702009e+19,-172.96777879044143,1.6315692349000912e+20,-179.2190170566657
-0.072,-0.072,1.179691961893077e+19,-138.6170956347445,1.1799664244996465e+19,-139.887816788207,1.6761089624466463e+20,-144.9820471313232
-0.06799999999999999,-0.072,1.1268545848950845e+19,-107.14400140805004,1.3046172031817034e+19,-105.63245577625746,1.7092139512486504e+20,-111.78548961672446
-0.06399999999999999,-0.072,1.2358261690876193e+19,-71.81085082854085,1.3651522977386228e+19,-73.89716422660388,1.769222400280114e+20,-79.34196759127826
-0.059999999999999984,-0.072,1.3278867999377086e+19,-39.81896080365091,1.4829372884642572e+19,-46.762210823175444,1.8118658241782573e+20,-48.4057333743941
-0.05599999999999998,-0.072,1.3102398648477098e+19,-16.106144329468083,1.6049257516745724e+19,-13.0674468171056,1.864621051212859e+20,-17.978601831572295
-0.05199999999999998,-0.072,1.2905129326930129e+19,14.063803232850658,1.728892332769114e+19,17.06308202577772,1.905175773995982e+20,10.53614320480026
-0.04799999999999997,-0.072,1.2517977844601266e+19,43.2325077893449,1.8604413680633197e+19,43.867782875276745,1.9537491465632907e+20,37.72215041927382
-0.04399999999999997,-0.072,1.2163911022623429e+19,71.47397225073831,2.0517847904807076e+19,69.6445340609555,2.0030863447726336e+20,63.39038192472432
-0.039999999999999966,-0.072,1.2145248874736376e+19,94.31035437633463,2.201259374140533e+19,91.81582600086968,2.052319592712204e+20,87.61728415541774
-0.03599999999999996,-0.072,1.171365206990138e+19,118.82017908121576,2.4258177155546788e+19,114.79034422280893,2.0892273560476264e+20,109.73858676698111
-0.03199999999999996,-0.072,1.1310091888437965e+19,136.12234349187335,2.4585258357769875e+19,136.50571564181826,2.1342604526808633e+20,130.4938910667701
-0.027999999999999955,-0.072,1.0454136335237943e+19,155.99540246567088,2.6785127102683853e+19,155.475015406685,2.176133729766453e+20,148.70056183737984
-0.023999999999999952,-0.072,9.125955091331225e+18,172.09897243255213,2.7843214481665323e+19,172.74529164032984,2.2177572041471885e+20,164.9714794558061
-0.01999999999999995,-0.072,8.202889183328997e+18,-172.21364012696407,2.8859831995255652e+19,-174.95915178685001,2.250984794027897e+20,178.8418622948345
-0.015999999999999945,-0.072,7.07370465154987e+18,-168.74355862489938,2.9406280741375033e+19,-163.81740302995541,2.2692253482468917e+20,-169.6805579326612
-0.011999999999999941,-0.072,5.973779503687259e+18,-148.99656279884698,3.171838404334515e+19,-153.18760930188938,2.3018231281044636e+20,-160.1391900953961
-0.007999999999999938,-0.072,3.6452144679680814e+18,-142.14064535770075,3.2024001594240205e+19,-145.78270672534336,2.317235332506629e+20,-153.86111433839088
-0.003999999999999934,-0.072,1.7483433416991724e+18,-144.3819571374662,3.1969977521492582e+19,-142.37442742972874,2.333034868612124e+20,-149.7908930658062
6.938893903907228e-17,-0.072,4.515281782806941e+17,165.36831887364795,3.255144417863584e+19,-142.37111958467585,2.3335979542527158e+20,-148.5915645467739
0.004000000000000073,-0.072,1.4404203674298941e+18,17.725150693062734,3.316013963326137e+19,-142.42687870803633,2.3240285884298097e+20,-149.8243219053068
0.008000000000000076,-0.072,3.043076793790975e+18,36.437260505209984,3.2106227013352505e+19,-147.90889195135995,2.3087236336805252e+20,-154.10136161752627
0.01200000000000008,-0.072,5.517473652633412e+18,23.342161434132525,3.169548989811275e+19,-153.57838696464765,2.294129419253876e+20,-160.49612006120094
